Year,Price,ConsumerRating,ConsumerReviews,SellerRating,SellerReviews,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,MinMPG,MaxMPG,Mileage
2019,35650,4.8,540,4.4,258,23112,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,31098
2020,49998,4.9,51,2.9,22,20165,2,5.0,4.9,4.9,4.7,4.9,4.9,24,29,13132
2020,24995,4.8,142,3.7,13,20111,0,4.7,4.7,4.7,4.7,4.8,4.8,28,39,59136
2013,13484,4.6,159,3.7,170,22554,1,4.7,4.6,4.8,4.4,4.8,4.6,22,33,106830
2019,38000,4.9,82,4.9,1509,20904,1,5.0,4.9,4.9,4.8,4.9,4.9,20,27,38987
2020,56970,4.8,35,4.9,2113,21117,1,4.9,4.9,4.7,4.7,4.9,4.7,21,28,31083
2018,35385,4.6,349,4.5,417,13126,1,4.7,4.6,4.6,4.5,4.7,4.6,17,22,44800
2019,32852,4.8,224,4.2,341,33331,0,4.9,4.9,4.8,4.6,4.9,4.8,19,26,15824
2019,42500,4.6,109,4.8,4436,33321,0,4.5,4.7,4.7,4.3,4.8,4.7,17,23,14648
2018,29792,4.8,66,4.6,1040,33169,0,4.8,4.9,4.9,4.7,4.9,4.8,24,33,45479
2020,32495,4.9,13,4.6,1040,33169,0,4.9,4.8,4.9,4.8,4.9,4.9,24,34,13222
2006,16663,4.7,103,4.6,459,33134,2,4.5,4.5,4.7,4.7,4.6,4.8,18,22,89249
2020,59982,4.3,13,4.8,531,33181,1,4.2,4.5,4.1,3.9,4.9,4.2,21,27,14910
2019,34589,4.9,30,4.9,2053,33132,0,4.9,4.9,5.0,4.6,4.9,4.9,26,36,22205
2018,43371,4.7,51,4.6,2351,19034,0,4.9,4.7,4.8,4.4,4.8,4.8,18,22,19399
2018,25495,4.3,37,4.6,259,19116,1,4.2,4.3,4.5,3.9,4.8,4.4,21,30,49515
2019,32385,4.7,193,4.9,2576,7869,1,4.8,4.7,4.7,4.6,4.8,4.7,21,28,40657
2014,17485,4.6,129,4.7,635,8234,1,4.7,4.6,4.5,4.4,4.6,4.8,19,28,118850
2019,59800,5.0,10,4.7,1565,7036,1,5.0,5.0,5.0,4.8,5.0,5.0,17,22,38424
2020,219000,4.1,3,3.4,15,10019,1,4.0,4.7,4.0,3.7,4.7,3.7,13,15,6500
2018,54994,4.8,13,4.6,685,11101,1,4.8,4.8,4.8,4.6,4.6,4.8,17,22,17927
2019,24499,4.7,255,3.1,126,11783,0,4.8,4.8,4.6,4.6,4.8,4.7,25,32,17225
2006,14995,4.3,66,3.1,267,11743,0,3.8,4.1,4.4,4.3,4.7,4.4,15,19,93440
2019,41777,4.8,102,1.6,25,6460,0,4.8,4.8,4.8,4.6,4.9,4.8,19,26,19388
2019,34588,4.7,87,4.4,26,96819,1,4.9,4.8,4.6,4.5,4.9,4.7,24,31,48290
2019,23988,4.7,279,4.7,1997,3103,1,4.8,4.7,4.6,4.7,4.7,4.8,26,33,57527
2019,38500,4.6,72,4.5,1227,1701,1,4.8,4.8,4.6,4.5,4.7,4.6,22,27,37626
2018,27892,4.7,83,4.6,546,2090,1,4.8,4.7,4.7,4.7,4.8,4.8,23,33,46234
2018,58774,5.0,11,4.8,368,91406,1,5.0,5.0,5.0,4.9,5.0,4.9,14,23,49109
2020,47995,4.9,50,3.1,48,91801,1,4.9,4.9,4.9,4.8,4.8,4.9,19,25,13804
2019,34422,4.8,50,4.6,509,89146,1,4.8,4.9,4.9,4.5,4.9,4.9,17,25,35610
2018,41999,4.8,19,4.7,306,94596,2,4.8,4.9,4.9,4.6,4.7,4.8,21,30,53526
2021,71255,4.0,15,4.2,4,94533,1,4.1,4.2,4.3,3.7,4.2,3.8,131,117,21708
2020,18947,4.5,100,4.5,902,85382,0,4.5,4.5,4.4,4.4,4.6,4.6,26,31,11725
2020,24094,4.8,133,4.5,1371,85023,1,4.9,4.7,4.7,4.6,4.8,4.8,26,33,42484
2020,46494,4.9,1,4.3,1366,85260,2,5.0,4.0,5.0,5.0,5.0,5.0,21,28,11400
2018,46998,4.8,66,3.5,11,85297,2,4.8,4.9,4.9,4.5,4.9,4.8,18,24,45332
2020,35500,4.7,53,3.5,11,85194,0,4.8,4.8,4.7,4.6,4.7,4.7,19,28,12050
2021,67995,4.0,15,4.8,1426,96002,1,4.1,4.2,4.3,3.7,4.2,3.8,131,117,35058
2020,68749,4.9,22,3.0,2,84115,0,5.0,5.0,5.0,4.7,4.9,4.9,20,25,34108
2015,25875,4.7,63,3.0,4,98005,2,4.8,4.7,4.8,4.7,4.6,4.8,18,27,86876
2019,44900,4.8,26,4.6,436,73114,0,4.8,4.7,4.8,4.7,4.8,4.8,13,19,65403
2021,34968,5.0,11,4.7,1678,78209,0,5.0,5.0,5.0,5.0,5.0,5.0,23,34,22229
2021,25999,4.9,13,3.6,318,76543,0,4.8,4.7,4.8,4.9,4.8,5.0,23,29,15996
2016,39995,4.8,39,3.1,4,76120,1,4.9,4.8,4.9,4.5,4.9,4.9,17,24,71106
2020,42500,4.8,12,4.5,32,74868,1,4.8,4.8,4.8,4.8,4.9,4.8,20,31,35785
2021,36244,4.9,109,4.0,856,75062,1,5.0,4.9,4.8,4.8,4.9,4.9,28,34,13047
2022,27854,5.0,2,4.3,1363,75234,1,5.0,5.0,5.0,5.0,5.0,5.0,30,38,16983
2019,35880,4.9,30,4.3,1341,75093,0,4.9,4.9,5.0,4.6,4.9,4.9,25,34,31620
2021,33492,4.7,94,4.6,1476,75087,2,4.9,4.8,4.6,4.6,4.9,4.6,26,34,11922
2005,4998,4.7,83,4.3,6,74014,1,4.9,4.7,4.6,4.8,4.6,4.9,21,29,227000
2021,64998,4.8,17,4.8,383,68154,1,4.9,4.8,4.6,4.6,4.8,4.9,19,26,15312
2021,45266,4.7,29,4.5,85,78501,0,4.8,4.7,4.8,4.5,4.8,4.6,25,29,16211
2015,47991,4.9,68,4.5,1343,77090,2,4.9,4.9,4.9,4.6,4.9,4.8,17,26,48491
2020,49180,4.6,51,4.6,494,77090,0,4.6,4.5,4.6,4.5,4.7,4.5,18,25,35064
2020,38500,4.9,50,4.6,687,77074,0,4.9,4.9,4.9,4.8,4.8,4.9,20,27,37815
2020,37991,4.5,248,4.7,2060,77027,1,4.7,4.6,4.5,4.3,4.7,4.3,21,28,19692
2019,32199,5.0,52,4.7,848,55445,0,5.0,4.9,4.9,5.0,5.0,4.9,20,26,27261
2021,56472,3.0,1,4.9,743,62095,1,3.0,4.0,5.0,2.0,4.0,1.0,150,133,15595
2020,28900,4.8,142,4.0,104,39042,0,4.7,4.7,4.7,4.7,4.8,4.8,28,39,19976
2021,37900,4.8,52,5.0,264,61704,1,4.9,4.9,4.7,4.7,4.9,4.7,24,29,11770
2019,40995,4.7,42,4.1,571,60126,1,4.8,4.6,4.7,4.5,4.7,4.7,22,27,16264
2018,36333,4.8,18,4.9,1695,60525,1,4.8,4.8,4.8,4.4,4.8,4.8,23,33,25581
2019,34457,4.3,217,4.1,153,60453,0,4.6,4.5,4.2,4.1,4.6,4.2,21,27,25465
2021,32500,4.8,102,4.8,2922,53221,0,4.8,4.8,4.8,4.7,4.9,4.9,27,34,19614
2019,50553,4.8,7,4.7,1104,60642,1,4.6,4.9,4.9,4.9,4.6,4.9,19,24,16740
2020,41733,4.8,23,4.7,918,37129,1,4.9,4.7,4.7,4.7,4.8,4.8,21,26,41287
2019,38997,4.9,30,2.1,12,35816,1,4.9,4.9,5.0,4.6,4.9,4.9,26,36,18937
2017,26992,4.7,69,4.8,615,46219,1,4.8,4.6,4.7,4.6,4.8,4.8,17,24,48771
2019,38999,4.2,107,4.7,111,46901,1,4.5,4.5,4.0,3.8,4.7,3.8,22,29,32389
2021,64513,4.7,7,4.8,988,40245,2,5.0,5.0,5.0,4.6,4.6,4.3,22,30,10843
2019,35900,4.8,223,4.3,82,45371,0,4.9,4.8,4.7,4.7,4.7,4.8,18,26,42093
2018,25460,4.8,770,3.8,6,37771,1,4.8,4.7,4.8,4.7,4.8,4.9,23,30,82704
2019,29993,4.8,204,4.8,994,30265,1,4.9,4.9,4.6,4.8,4.9,4.8,20,25,63884
2019,23999,4.7,182,4.4,189,31909,1,4.7,4.6,4.6,4.6,4.8,4.7,25,30,19843
2020,42576,4.8,150,4.6,94,48642,1,4.9,4.8,4.8,4.7,4.9,4.8,18,25,17167
2018,43613,4.8,90,4.6,666,30080,1,4.8,4.9,4.8,4.6,4.8,4.8,20,27,17093
2018,32425,4.6,258,2.3,15,37912,2,4.6,4.6,4.5,4.4,4.7,4.6,22,28,57272
2019,33995,4.8,224,4.4,1153,48313,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,32120
2021,48208,4.9,91,4.7,6018,43125,1,5.0,4.9,4.9,4.8,5.0,4.9,20,26,37255
2019,41980,4.6,94,4.4,119,43130,1,4.8,4.7,4.6,4.4,4.7,4.5,18,25,16652
2019,26345,4.7,256,4.6,2180,44212,1,4.8,4.8,4.7,4.7,4.8,4.8,22,29,48859
2021,59283,4.6,8,4.9,131,25177,0,4.9,4.2,4.8,4.1,4.6,4.9,15,19,11586
2018,28000,4.8,770,4.7,4644,28105,1,4.8,4.7,4.8,4.7,4.8,4.9,22,28,44020
2021,31480,4.7,15,4.4,281,32244,1,4.7,4.6,4.7,4.6,4.9,4.8,23,29,14132
2016,27900,4.7,36,4.8,359,14026,1,4.6,4.6,4.7,4.8,4.7,4.9,34,31,52770
2019,55987,4.7,55,4.8,797,27713,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,30572
2021,44000,5.0,11,4.7,731,22603,1,5.0,5.0,5.0,5.0,5.0,5.0,21,32,19490
2015,17339,4.5,252,4.6,575,32901,1,4.5,4.4,4.6,4.6,4.5,4.7,24,32,87281
2021,63300,4.8,26,4.3,120,21704,1,4.9,5.0,4.9,4.6,4.9,4.9,21,25,14486
2019,34500,4.9,8,4.6,1129,22408,1,5.0,5.0,4.8,4.6,4.9,5.0,21,31,37229
2019,38998,4.6,33,3.0,10,20877,2,4.6,4.5,4.6,4.5,4.7,4.7,23,31,13801
2019,24993,4.8,142,4.6,1611,20852,1,4.8,4.7,4.7,4.7,4.9,4.8,25,30,12552
2019,35000,4.7,193,4.7,1691,17019,1,4.8,4.7,4.7,4.6,4.8,4.7,19,26,36975
2020,23952,4.7,233,4.6,845,33024,1,4.7,4.7,4.7,4.7,4.8,4.8,31,40,19532
2019,52977,4.9,7,4.5,657,33064,0,4.9,4.9,4.9,4.6,5.0,5.0,19,25,14210
2017,44995,4.9,37,4.7,899,33015,0,5.0,4.9,4.9,4.7,5.0,4.8,19,22,36888
2019,47998,4.7,24,2.4,13,33172,1,4.8,4.6,4.6,4.5,4.6,4.8,15,18,35452
2019,37295,4.2,107,4.7,2445,33156,1,4.5,4.5,4.0,3.8,4.7,3.8,24,30,19622
2019,33888,4.8,224,4.7,2357,33181,1,4.9,4.9,4.8,4.6,4.9,4.8,19,26,15490
2019,53298,4.7,55,4.9,3037,23462,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,51130
2019,40900,4.8,223,4.4,25,18321,1,4.9,4.8,4.7,4.7,4.7,4.8,18,26,17815
2018,28040,4.7,228,3.4,75,18321,1,4.8,4.7,4.5,4.6,4.8,4.6,17,23,68282
2017,21995,4.8,568,4.3,248,19057,0,4.9,4.8,4.8,4.6,4.8,4.8,17,23,87552
2019,34900,4.8,223,4.8,1533,8807,1,4.9,4.8,4.7,4.7,4.7,4.8,18,26,35129
2019,52495,4.5,3,4.1,111,7046,0,5.0,4.7,5.0,3.7,4.0,4.0,18,25,29618
2019,135500,4.9,13,4.5,20,7901,1,4.8,4.8,5.0,4.5,4.9,5.0,20,28,9250
2017,50710,4.9,18,2.3,3,7083,1,4.7,4.7,5.0,5.0,4.9,5.0,18,26,16189
2017,104495,4.8,3,4.9,2448,7044,2,4.3,4.3,5.0,4.7,5.0,5.0,12,14,54698
2020,40595,4.9,50,4.8,1773,7446,0,4.9,4.9,4.9,4.8,4.8,4.9,19,26,38304
2019,56899,4.8,27,4.8,1150,7652,1,4.9,4.8,4.8,4.6,5.0,4.9,17,22,36939
2020,20798,4.9,36,4.6,1252,11203,1,5.0,4.9,4.8,4.9,5.0,5.0,24,30,17224
2019,42000,4.9,82,4.6,580,11542,0,5.0,4.9,4.9,4.8,4.9,4.9,19,27,18109
2016,17777,4.6,56,1.6,25,6460,0,4.7,4.6,4.6,4.3,4.8,4.8,21,28,98960
2011,7999,4.5,229,3.7,27,6088,0,4.5,4.5,4.6,4.3,4.7,4.4,17,26,107987
2017,36221,4.7,77,4.6,243,1523,2,4.8,4.7,4.7,4.4,4.8,4.7,18,24,66395
2019,28488,4.7,205,4.7,1997,3103,1,4.7,4.7,4.6,4.7,4.8,4.8,27,33,12457
2017,38952,4.7,77,4.7,831,3060,1,4.8,4.7,4.7,4.4,4.8,4.7,18,24,37371
2019,59991,4.8,27,4.7,263,1803,1,4.9,4.8,4.8,4.6,5.0,4.9,17,22,19200
2019,49900,5.0,10,4.8,1355,1832,1,5.0,5.0,5.0,4.7,5.0,4.9,16,22,78769
2021,39877,4.8,63,4.5,92,1880,0,4.9,4.7,4.8,4.7,4.7,4.8,19,26,15329
2019,33950,4.8,223,4.3,99,2540,1,4.9,4.8,4.7,4.7,4.7,4.8,18,26,41907
2019,39888,4.8,102,4.6,411,90250,0,4.8,4.8,4.8,4.6,4.9,4.8,20,28,35348
2019,52998,5.0,10,1.8,4,95136,2,5.0,5.0,5.0,4.7,5.0,4.9,16,22,50362
2017,28990,4.8,89,4.8,1176,95136,2,4.8,4.8,4.9,4.5,4.8,4.9,21,28,45623
2019,37388,4.7,99,4.4,135,94568,0,4.7,4.7,4.8,4.3,4.8,4.6,22,29,18302
2022,52955,5.0,2,4.4,1071,94544,0,5.0,5.0,5.0,5.0,5.0,5.0,35,34,29994
2021,72995,4.0,15,4.9,1121,94925,0,4.1,4.2,4.3,3.7,4.2,3.8,131,117,24419
2020,21889,4.8,53,4.5,902,85382,0,4.8,4.8,4.8,4.7,4.9,4.9,29,36,19237
2021,34841,4.8,85,4.6,1811,85260,0,4.8,4.8,4.6,4.7,4.9,4.9,20,23,17448
2017,24997,4.8,187,4.6,2395,85284,1,4.8,4.8,4.8,4.6,4.8,4.8,21,30,49914
2019,31539,4.1,17,3.0,2,84115,1,3.9,4.0,4.1,3.9,4.5,4.3,24,32,34132
2018,59699,4.6,117,4.6,204,80033,1,4.7,4.7,4.9,4.4,4.7,4.6,120,112,10075
2016,32991,4.8,22,4.3,1482,80122,1,4.5,4.8,4.9,4.5,5.0,4.7,23,31,48421
2021,65998,4.8,26,4.5,816,80246,1,4.9,5.0,4.9,4.6,4.9,4.9,21,25,12418
2019,34928,4.8,540,4.7,545,98409,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,19897
2018,38598,4.7,63,4.6,176,99206,1,4.9,4.8,4.8,4.5,4.7,4.7,19,25,57905
2019,73880,4.8,11,4.7,306,98133,2,4.6,4.7,4.8,4.5,5.0,4.9,17,26,27615
2018,34491,4.8,64,4.8,415,78006,2,4.9,4.9,4.8,4.4,4.9,4.6,22,29,62594
2020,44962,4.9,51,4.5,955,78249,1,5.0,4.9,4.9,4.7,4.9,4.9,25,29,18656
2021,64750,3.0,1,4.9,1826,76053,1,3.0,4.0,5.0,2.0,4.0,1.0,118,107,14055
2017,13995,4.8,413,3.0,2,76205,0,4.8,4.7,4.7,4.7,4.8,4.8,30,40,47937
2021,30089,5.0,5,4.6,1629,76096,1,5.0,5.0,5.0,5.0,5.0,5.0,26,35,32482
2021,36842,5.0,36,4.6,1629,76096,1,4.9,5.0,4.9,5.0,5.0,5.0,30,38,21469
2020,40500,4.8,39,4.7,1652,76051,1,4.9,4.7,4.7,4.6,4.8,4.9,20,27,26511
2021,28369,4.8,69,4.9,68,78717,0,4.8,4.8,4.8,4.8,4.9,4.9,28,39,41937
2020,28100,4.6,230,4.2,4,73446,1,4.7,4.6,4.5,4.5,4.7,4.6,27,33,14859
2019,38998,4.7,87,4.2,203,75209,1,4.9,4.8,4.6,4.5,4.9,4.7,24,31,18232
2021,44880,4.7,29,4.3,1341,75093,1,4.8,4.7,4.8,4.5,4.8,4.6,25,29,19635
2018,29950,4.7,44,4.3,47,75074,0,4.9,4.7,4.6,4.5,4.7,4.7,16,23,99631
2019,34301,4.6,56,4.3,812,75069,0,4.8,4.6,4.5,4.5,4.7,4.6,19,26,46024
2019,59591,4.7,55,4.6,1479,66202,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,20000
2018,26992,4.7,78,4.7,2276,77388,1,4.7,4.6,4.7,4.5,4.7,4.8,20,29,73774
2020,36495,4.8,83,4.7,5740,55110,0,4.8,4.8,4.8,4.7,4.9,4.8,21,27,18971
2019,40497,4.8,131,4.7,1220,55025,1,4.8,4.7,4.8,4.7,4.8,4.9,17,25,49509
2018,34988,4.7,266,4.8,1795,63048,1,4.9,4.8,4.6,4.5,4.8,4.6,18,27,71629
2019,33923,4.8,50,4.9,2629,63123,2,4.9,4.8,4.7,4.7,4.7,4.8,16,22,40098
2019,34500,4.6,56,4.0,104,39042,1,4.8,4.6,4.5,4.5,4.7,4.6,20,27,51859
2020,44962,4.0,88,4.8,708,61738,0,4.4,4.4,4.1,3.5,4.5,3.5,18,26,33282
2019,43804,4.6,94,4.0,29,70006,1,4.8,4.7,4.6,4.4,4.7,4.5,18,25,16393
2020,42773,4.8,14,3.5,38,38372,0,4.9,4.8,4.8,4.9,4.9,4.8,14,21,66239
2018,35989,4.8,56,4.3,131,60010,1,4.9,4.9,4.7,4.8,4.9,4.8,22,31,52272
2018,28996,4.8,770,4.5,1885,60139,1,4.8,4.7,4.8,4.7,4.8,4.9,22,28,36601
2014,11900,4.3,338,4.5,34,60067,0,4.3,4.4,4.2,4.3,4.5,4.3,26,38,42700
2019,34879,4.8,540,4.5,1823,60462,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,36136
2013,18249,4.7,55,4.9,8,53081,1,4.8,4.6,4.6,4.6,4.7,4.7,17,23,75915
2018,34998,4.8,131,4.5,6,37067,1,4.8,4.8,4.7,4.6,4.9,4.8,18,25,20881
2020,43989,4.8,35,5.0,4,35806,1,4.9,4.9,4.7,4.7,4.9,4.7,21,28,14657
2019,90998,4.5,16,2.1,12,35816,2,4.7,4.6,4.5,3.9,4.5,4.4,17,23,20059
2018,32678,4.8,131,4.6,698,37129,1,4.8,4.8,4.7,4.6,4.9,4.8,19,26,45746
2019,66446,4.7,24,4.6,234,46240,1,4.9,4.8,4.8,4.4,4.8,4.7,19,23,39875
2021,43966,4.8,102,4.5,602,40222,1,4.8,4.8,4.8,4.7,4.9,4.9,25,33,10337
2019,33892,4.6,72,3.2,36,48864,1,4.8,4.8,4.6,4.5,4.7,4.6,22,27,59691
2013,16500,4.6,59,4.8,156,49221,2,4.7,4.7,4.5,4.4,4.8,4.5,22,33,71989
2019,23999,4.7,182,4.4,189,31909,1,4.7,4.6,4.6,4.6,4.8,4.7,25,30,19843
2019,48900,4.7,55,4.5,174,30305,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,56007
2019,34993,4.7,262,4.4,251,48390,2,4.8,4.7,4.7,4.7,4.7,4.7,25,32,20741
2021,32100,4.7,15,3.5,70,43017,0,4.7,4.6,4.7,4.6,4.9,4.8,21,27,15433
2019,33500,4.8,223,4.5,435,43228,0,4.9,4.8,4.7,4.7,4.7,4.8,18,26,29242
2020,36995,4.9,11,4.6,79,48044,1,4.8,4.8,5.0,4.9,5.0,4.8,22,28,18786
2019,30500,4.8,131,4.2,72,31008,1,4.8,4.7,4.8,4.7,4.8,4.9,21,26,40959
2019,25441,4.7,55,3.4,28,25177,1,4.7,4.8,4.6,4.7,4.8,4.8,25,34,47775
2021,26292,4.8,74,4.8,962,29607,1,4.8,4.7,4.8,4.7,4.9,4.9,31,40,12568
2015,22495,4.3,26,4.5,169,44146,2,4.0,4.3,4.4,4.2,4.7,4.5,24,32,70125
2017,21688,4.7,407,2.6,28,29730,1,4.7,4.7,4.5,4.6,4.8,4.7,22,30,43482
2015,27044,4.7,52,4.7,4644,28105,1,4.8,4.6,4.7,4.7,4.7,4.9,20,26,22865
2019,38837,4.9,82,4.5,324,27103,1,5.0,4.9,4.9,4.8,4.9,4.9,20,27,38634
2018,48450,4.0,82,4.6,33,29927,2,4.2,4.3,4.0,3.4,4.6,3.4,18,24,82814
2019,34999,4.8,223,4.6,223,27262,0,4.9,4.8,4.7,4.7,4.7,4.8,19,27,31902
2019,33999,4.8,224,3.4,10,14075,0,4.9,4.9,4.8,4.6,4.9,4.8,18,25,38205
2021,25599,4.8,46,4.6,19,29406,0,4.8,4.8,4.7,4.8,4.9,4.8,28,38,10228
2018,30987,4.8,32,4.7,206,14094,0,4.9,4.7,4.9,4.6,4.8,4.8,23,33,53720
2021,38872,4.8,19,4.6,1421,33950,1,4.9,4.7,4.9,4.7,4.8,4.8,19,24,17033
2020,40998,4.8,77,3.3,21,33966,1,4.8,4.8,4.8,4.5,4.9,4.8,17,23,32339
2019,29995,4.8,230,4.5,77,14424,0,4.8,4.8,4.8,4.8,4.9,4.8,24,30,19912
2019,39500,4.6,70,4.6,1129,22408,0,4.7,4.6,4.6,4.3,4.7,4.7,15,21,71311
2021,66790,4.8,92,4.8,471,23005,0,4.9,4.9,4.8,4.6,4.9,4.8,15,21,17747
2021,44740,4.9,11,4.7,1195,22182,1,4.8,4.8,4.9,4.8,4.9,4.7,25,34,12588
2020,51500,4.3,75,3.9,467,22191,1,4.6,4.6,4.0,3.9,4.6,4.1,19,26,49977
2014,19500,4.5,433,3.9,467,22191,0,4.7,4.6,4.5,4.3,4.8,4.3,17,24,83756
2021,61921,3.0,1,5.0,5,21784,1,3.0,4.0,5.0,2.0,4.0,1.0,141,127,19979
2019,70900,5.0,10,4.8,1645,20904,1,5.0,5.0,5.0,4.8,5.0,5.0,17,22,33126
2021,78500,5.0,3,4.8,2586,21234,0,5.0,5.0,5.0,4.7,5.0,5.0,18,23,19861
2020,58752,4.0,88,4.2,341,33331,0,4.4,4.4,4.1,3.5,4.5,3.5,17,24,20004
2019,42281,4.8,102,4.9,3402,33073,0,4.8,4.8,4.8,4.6,4.9,4.8,20,28,17573
2019,46888,4.7,24,4.7,2357,33181,1,4.8,4.6,4.6,4.5,4.6,4.8,15,18,29680
2021,41750,5.0,4,4.5,463,33162,1,5.0,4.8,5.0,5.0,5.0,5.0,23,35,14527
2021,91444,4.9,3,4.8,213,19711,0,4.7,5.0,5.0,4.7,4.7,5.0,17,22,6290
2014,47455,4.8,15,4.5,283,8002,2,4.7,4.9,4.8,4.6,4.9,4.8,16,23,47425
2020,34491,4.9,51,5.0,4,8817,0,5.0,4.9,4.9,4.7,4.9,4.9,24,29,49870
2022,268699,4.9,1,4.3,498,7457,0,5.0,5.0,5.0,4.0,5.0,5.0,15,20,415
2020,39000,4.9,51,3.7,47,10019,0,5.0,4.9,4.9,4.7,4.9,4.9,24,29,28095
2019,60995,4.6,14,3.7,21,7631,0,5.0,4.8,4.4,4.4,4.7,4.3,18,28,28316
2019,31899,4.9,96,4.7,387,12020,1,5.0,4.9,4.8,4.8,4.9,4.8,20,28,34068
2020,42841,4.9,50,4.6,1410,11210,1,4.9,4.9,4.9,4.8,4.8,4.9,19,26,17499
2019,40999,4.7,69,4.9,635,1757,0,4.9,4.7,4.8,4.6,4.8,4.6,19,26,59546
2021,40495,4.8,63,4.6,590,1760,0,4.9,4.7,4.8,4.7,4.7,4.8,19,26,18543
2020,52589,4.7,35,4.7,402,1832,1,4.9,4.8,4.6,4.5,4.9,4.7,18,26,36637
2019,28000,4.5,136,4.7,1487,91355,1,4.6,4.7,4.3,4.5,4.6,4.5,22,29,14480
2020,42995,4.1,16,4.3,500,91367,1,4.6,4.5,3.7,3.7,4.7,3.5,20,27,33960
2018,30698,4.7,445,4.7,1271,90621,1,4.8,4.7,4.6,4.7,4.7,4.8,20,27,49197
2018,23995,4.7,204,4.4,1947,92618,1,4.7,4.6,4.7,4.6,4.8,4.8,28,32,39498
2019,31652,4.7,99,4.6,249,93637,1,4.7,4.7,4.8,4.3,4.8,4.6,22,29,80894
2011,18490,4.7,97,4.6,509,89146,1,4.8,4.6,4.8,4.7,4.5,4.8,20,29,61675
2021,74888,4.0,15,4.6,949,89014,1,4.1,4.2,4.3,3.7,4.2,3.8,131,117,23508
2019,39997,4.6,363,4.9,437,95356,1,4.8,4.7,4.6,4.5,4.7,4.6,20,26,46193
2021,37998,5.0,3,4.4,1572,95051,1,5.0,5.0,5.0,4.7,5.0,5.0,23,31,13852
2019,36487,4.7,99,4.5,1222,94538,0,4.7,4.7,4.8,4.3,4.8,4.6,22,29,20765
2017,31399,4.7,104,4.3,2659,95825,2,4.8,4.8,4.8,4.5,4.8,4.7,24,34,35300
2020,68981,3.7,10,2.8,259,85388,1,3.9,3.8,4.1,3.3,3.8,4.0,127,114,15614
2021,42890,4.7,58,4.4,720,85284,1,4.7,4.7,4.7,4.5,4.7,4.7,19,26,12501
2020,40595,4.7,166,4.8,4504,85286,1,4.8,4.8,4.7,4.6,4.8,4.8,27,35,23813
2021,26999,4.8,74,4.4,469,85710,1,4.8,4.7,4.8,4.7,4.9,4.9,30,38,34308
2019,42975,4.7,24,4.9,1441,80401,1,4.8,4.6,4.6,4.5,4.6,4.8,15,18,78871
2019,28381,4.7,205,3.8,46,80123,0,4.7,4.7,4.6,4.7,4.8,4.8,27,33,19938
2019,21822,4.8,167,4.5,1519,80112,1,4.8,4.7,4.7,4.7,4.8,4.9,28,36,42390
2019,38952,4.8,224,4.5,742,98005,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,25887
2021,84994,4.9,3,3.4,32,76051,1,5.0,5.0,5.0,4.3,5.0,5.0,14,19,39139
2020,26289,4.7,59,4.9,68,78717,0,4.8,4.8,4.6,4.7,4.8,4.8,22,29,15287
2019,32246,4.8,540,4.5,1428,75034,1,4.8,4.8,4.7,4.7,4.8,4.8,28,34,21388
2018,29480,4.7,42,4.3,1341,75093,2,4.6,4.7,4.7,4.5,4.9,4.5,23,32,47986
2019,36998,4.7,262,3.6,4,75041,0,4.8,4.7,4.7,4.7,4.7,4.7,20,27,26532
2018,36293,4.8,131,4.7,46,74145,0,4.8,4.8,4.7,4.6,4.9,4.8,18,25,34692
2007,9950,4.2,301,4.1,10,68137,0,4.4,4.1,4.1,4.2,4.3,4.3,22,31,99223
2019,66800,4.8,27,4.5,175,68154,1,4.9,4.8,4.8,4.6,5.0,4.9,17,22,35848
2015,17950,4.6,69,3.8,13,68117,0,4.7,4.4,4.6,4.4,4.5,4.8,20,28,33000
2015,31995,4.5,107,2.4,23,66071,1,4.6,4.7,4.5,4.3,4.8,4.4,16,22,88311
2016,20575,4.4,44,4.5,1343,77090,2,4.4,4.3,4.3,4.4,4.5,4.7,25,36,79206
2016,42500,4.6,84,4.8,152,58301,1,4.8,4.7,4.5,4.2,4.7,4.7,16,22,73199
2019,69995,4.7,55,4.9,1952,55305,2,5.0,4.9,4.9,4.4,4.7,4.6,17,22,13965
2017,16823,4.8,175,4.5,15,55337,0,4.7,4.7,4.6,4.8,4.8,4.8,28,38,40060
2017,37950,4.8,151,4.8,2596,63011,1,4.8,4.6,4.7,4.7,4.9,4.9,17,20,87878
2019,36900,4.8,223,4.7,34,39466,1,4.9,4.8,4.7,4.7,4.7,4.8,19,27,26804
2020,33995,4.8,73,4.8,430,53066,1,4.9,4.8,4.9,4.7,4.9,4.8,20,24,19432
2019,54555,3.5,15,4.3,189,60515,1,3.7,4.2,3.3,3.0,4.5,2.9,21,27,33069
