index,Year,Price,ConsumerRating,ConsumerReviews,SellerRating,SellerReviews,Zipcode,DealType,ComfortRating,InteriorDesignRating,PerformanceRating,ValueForMoneyRating,ExteriorStylingRating,ReliabilityRating,MinMPG,MaxMPG,Mileage
1757,2019,53750,4.7,55,4.5,1031,20166,2,5.0,4.9,4.9,4.4,4.7,4.6,20,26,18248
1758,2018,31500,4.8,395,4.0,824,22182,0,4.9,4.8,4.8,4.6,4.9,4.7,18,25,38065
1759,2019,33998,4.5,136,3.0,10,20877,1,4.6,4.7,4.3,4.5,4.6,4.5,21,29,39964
1760,2020,72993,4.9,22,4.6,1611,20852,1,5.0,5.0,5.0,4.7,4.9,4.9,20,25,17259
1761,2018,46000,4.9,37,4.7,1282,20817,1,4.9,4.8,4.9,4.8,4.8,5.0,29,27,33396
1762,2016,28000,4.8,73,4.6,162,21117,1,4.8,4.8,4.8,4.5,4.8,4.7,18,24,80369
1763,2021,39531,4.8,63,4.6,1352,33331,1,4.9,4.7,4.8,4.7,4.7,4.8,20,27,15769
1764,2021,42981,4.6,16,4.9,3402,33073,0,4.6,4.4,4.7,4.2,4.5,4.7,23,28,14582
1765,2019,32000,4.6,25,4.2,1712,33063,1,4.6,4.4,4.7,4.6,4.8,4.5,22,28,35221
1766,2017,44995,4.9,37,4.7,899,33015,0,5.0,4.9,4.9,4.7,5.0,4.8,19,22,36888
1767,2020,39988,4.8,38,4.7,2357,33181,1,4.8,4.8,4.8,4.7,4.8,4.9,22,28,25309
1768,2020,37995,4.9,51,4.2,77,7003,0,5.0,4.9,4.9,4.7,4.9,4.9,24,29,37204
1769,2019,35499,4.7,102,4.7,1424,8701,1,4.8,4.7,4.7,4.6,4.7,4.8,19,24,21652
1771,2019,34480,4.9,16,4.7,656,11234,2,4.9,4.9,5.0,4.7,4.9,4.9,21,29,37673
1772,2019,42393,4.7,24,4.9,627,10549,1,4.8,4.6,4.6,4.5,4.6,4.8,15,18,37716
1773,2019,35995,4.3,217,4.5,337,11563,1,4.6,4.5,4.2,4.1,4.6,4.2,21,27,32576
1774,2019,29385,4.6,56,3.4,10,11550,1,4.8,4.6,4.5,4.5,4.7,4.6,19,26,45096
1775,2019,39864,4.8,103,4.8,872,11570,1,4.9,4.8,4.8,4.6,4.9,4.7,23,31,13015
1776,2019,68943,4.1,22,4.7,1351,11520,1,4.5,4.6,4.0,3.4,4.5,3.5,20,25,41859
1777,2020,27590,4.7,59,4.8,867,1060,1,4.8,4.8,4.6,4.7,4.8,4.8,20,27,61539
1778,2019,27500,4.8,309,4.3,238,1089,1,4.8,4.7,4.7,4.6,4.9,4.8,28,39,11407
1779,2019,38571,4.9,30,3.6,24,1545,2,4.9,4.9,5.0,4.6,4.9,4.9,25,34,31044
1780,2020,71912,3.7,10,4.8,2278,1581,1,3.9,3.8,4.1,3.3,3.8,4.0,127,114,13659
1781,2015,39983,4.9,13,5.0,3,2451,1,5.0,4.9,4.9,4.8,4.9,4.9,17,24,59786
1782,2018,31487,4.8,64,4.6,1108,2062,2,4.9,4.9,4.8,4.4,4.9,4.6,22,29,71728
1783,2019,37200,4.8,46,4.4,2622,1923,1,4.9,4.8,4.8,4.8,4.9,4.9,15,21,30996
1784,2018,40500,4.8,66,4.6,266,2339,2,4.8,4.9,4.9,4.5,4.9,4.8,18,24,49424
1786,2019,28575,4.8,230,4.8,469,90503,0,4.8,4.8,4.8,4.8,4.9,4.8,25,31,39123
1787,2019,33895,4.8,223,4.7,357,92807,0,4.9,4.8,4.7,4.7,4.7,4.8,19,27,36258
1788,2017,33800,4.6,133,4.4,133,95122,1,4.7,4.5,4.5,4.5,4.8,4.7,18,26,45272
1789,2020,52488,4.3,16,3.5,26,95304,0,4.6,4.4,4.6,4.0,4.2,4.4,124,116,49666
1790,2021,46333,4.7,58,4.7,1481,85388,1,4.7,4.7,4.7,4.5,4.7,4.7,18,25,11244
1791,2021,57891,3.1,6,4.5,593,85297,1,3.0,2.8,3.2,3.0,3.3,2.8,22,30,17292
1792,2021,30595,4.8,69,4.3,6,95453,0,4.8,4.8,4.8,4.8,4.9,4.9,28,39,15909
1794,2018,44995,4.8,24,4.6,25,84337,1,4.9,4.8,4.9,4.4,4.8,5.0,15,22,73953
1795,2020,67995,4.6,15,4.6,236,87109,1,4.3,4.9,4.9,4.1,4.9,4.6,14,19,31986
1796,2017,20998,4.8,351,2.2,2,97317,1,4.8,4.8,4.7,4.7,4.8,4.8,21,32,42134
1797,2018,42998,4.8,64,3.4,35,80121,2,4.9,4.9,4.8,4.4,4.9,4.6,20,27,38516
1798,2019,48795,4.8,102,4.7,643,80111,1,4.8,4.8,4.8,4.6,4.9,4.8,19,26,38301
1799,2019,29249,4.8,540,4.7,1703,80233,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,16173
1800,2019,54992,4.7,44,4.5,745,98004,1,4.8,4.6,4.8,4.5,4.8,4.6,19,25,32054
1801,2019,48295,4.8,102,3.9,77,76132,1,4.8,4.8,4.8,4.6,4.9,4.8,20,28,18182
1802,2019,30000,4.7,262,4.9,2192,76051,0,4.8,4.7,4.7,4.7,4.7,4.7,25,32,47937
1803,2019,35000,4.5,178,4.9,2192,76051,0,4.7,4.6,4.6,4.4,4.6,4.5,20,26,39549
1804,2021,73000,4.0,24,4.5,2597,76051,2,4.3,4.5,4.2,3.4,4.7,3.5,14,19,67813
1805,2021,32380,4.8,102,4.5,1700,76017,1,4.8,4.8,4.8,4.7,4.9,4.9,27,35,35277
1806,2020,42389,4.8,76,4.9,68,78717,0,4.9,4.8,4.8,4.7,4.8,4.9,20,27,32463
1807,2019,32580,4.8,40,4.6,750,75006,1,4.8,4.8,4.8,4.5,4.8,4.7,23,34,46119
1808,2016,29900,4.9,83,4.8,2054,75209,1,4.9,4.9,4.9,4.8,4.8,4.9,21,31,37233
1809,2017,23988,4.7,280,3.0,6,66067,1,4.8,4.7,4.6,4.7,4.8,4.8,20,28,48683
1810,2016,30500,4.7,100,4.8,721,66062,2,4.8,4.6,4.7,4.6,4.7,4.8,19,28,82016
1811,2013,14999,4.8,38,3.7,10,66203,1,4.9,4.8,4.8,4.6,4.9,4.8,19,25,96834
1812,2019,66431,4.7,55,4.8,162,64114,2,5.0,4.9,4.9,4.4,4.7,4.6,17,22,43521
1813,2020,49986,4.6,51,3.9,74,77079,0,4.6,4.5,4.6,4.5,4.7,4.5,18,25,33245
1814,2015,19995,4.8,276,4.0,20,77081,1,4.6,4.7,4.8,4.7,4.9,4.7,17,28,85533
1815,2019,30372,4.8,224,2.8,43,77503,1,4.9,4.9,4.8,4.6,4.9,4.8,19,26,80202
1816,2021,31998,4.8,84,4.8,1250,55306,0,4.8,4.8,4.8,4.7,4.8,4.8,24,30,10545
1817,2020,29699,4.8,269,4.6,1177,55437,1,4.9,4.8,4.8,4.8,4.9,4.9,27,32,33263
1818,2020,52510,4.8,201,4.4,152,72143,0,4.9,4.9,4.8,4.6,4.8,4.7,19,24,46815
1819,2016,20950,4.7,267,4.8,2596,63011,1,4.7,4.7,4.7,4.6,4.7,4.7,18,26,102860
1820,2020,44995,4.9,51,4.9,1867,63011,1,5.0,4.9,4.9,4.7,4.9,4.9,24,29,22938
1821,2019,32989,4.8,40,2.0,1,70001,0,4.8,4.8,4.8,4.5,4.8,4.7,22,33,27311
1822,2020,54989,4.3,75,2.0,1,70001,0,4.6,4.6,4.0,3.9,4.6,4.1,19,26,20214
1823,2017,44943,4.8,568,4.5,1175,60142,1,4.9,4.8,4.8,4.6,4.8,4.8,15,21,43767
1824,2019,37998,4.8,223,2.8,34,60173,1,4.9,4.8,4.7,4.7,4.7,4.8,18,26,17892
1825,2020,47795,4.8,201,4.3,782,60195,0,4.9,4.9,4.8,4.6,4.8,4.7,19,24,45585
1826,2018,38491,4.8,64,4.7,1417,60559,1,4.9,4.9,4.8,4.4,4.9,4.6,22,29,10925
1827,2020,44187,4.9,52,4.8,1919,60559,1,4.9,4.8,4.9,4.8,4.8,5.0,22,31,50660
1828,2017,28762,4.7,290,4.6,159,54956,1,4.8,4.7,4.7,4.6,4.8,4.7,17,24,44604
1829,2019,35879,4.8,540,4.5,1823,60462,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,31191
1830,2019,31997,4.8,540,4.8,5120,53227,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,33594
1831,2013,14995,4.6,59,3.6,43,60455,1,4.7,4.7,4.5,4.4,4.8,4.5,22,31,79557
1832,2019,37499,4.6,72,4.5,506,60714,1,4.8,4.8,4.6,4.5,4.7,4.6,22,27,34698
1833,2019,58695,5.0,10,4.7,1925,60062,0,5.0,5.0,5.0,4.7,5.0,4.9,16,22,31850
1834,2021,28770,4.8,84,3.3,130,60645,0,4.8,4.8,4.8,4.7,4.8,4.8,24,30,55708
1835,2012,17000,4.3,111,4.5,1709,60610,1,4.6,4.5,4.0,3.9,4.6,4.1,16,23,87500
1836,2019,41000,4.8,14,5.0,1,47905,1,4.9,4.9,4.8,4.8,4.9,4.8,23,34,17900
1837,2017,23998,4.7,280,4.5,6,37067,1,4.8,4.7,4.6,4.7,4.8,4.8,21,31,46245
1838,2021,26655,4.8,113,4.4,576,37067,1,4.8,4.8,4.7,4.8,4.9,4.8,29,34,11332
1839,2021,47990,4.9,91,4.9,837,46123,1,4.9,4.9,4.8,4.8,4.9,4.8,19,24,19946
1841,2020,57947,4.8,66,4.5,57,45822,0,4.9,4.8,4.8,4.7,4.9,4.7,15,20,21115
1842,2020,42545,4.9,52,4.7,413,30117,0,4.9,4.8,4.9,4.8,4.8,5.0,22,32,10114
1843,2019,29991,4.9,96,4.8,1473,30265,1,5.0,4.9,4.8,4.8,4.9,4.8,20,28,25827
1844,2019,46496,4.9,17,4.6,797,30339,1,4.9,4.9,5.0,4.6,5.0,4.8,21,29,31587
1845,2018,26900,4.8,94,4.5,174,30305,2,4.8,4.7,4.7,4.7,4.7,4.9,20,28,82922
1846,2020,44490,4.9,52,4.6,367,30341,1,4.9,4.8,4.9,4.8,4.8,5.0,22,32,20486
1847,2020,47995,4.8,30,4.8,1522,30341,2,4.8,4.7,4.9,4.7,4.8,4.7,22,28,33148
1848,2016,29998,4.6,56,3.5,19,30071,1,4.7,4.6,4.6,4.3,4.8,4.8,21,28,39534
1849,2018,33900,4.8,131,4.6,289,30096,0,4.8,4.8,4.7,4.6,4.9,4.8,18,25,37631
1850,2019,43275,4.9,15,4.9,234,48170,0,5.0,5.0,4.8,4.7,5.0,4.9,18,27,37718
1851,2020,35789,4.8,83,4.9,813,44870,1,4.8,4.8,4.8,4.7,4.9,4.8,20,26,39600
1852,2019,24995,4.3,151,4.8,1152,44035,1,4.4,4.3,4.2,4.2,4.5,4.4,24,29,23541
1853,2019,21499,4.3,151,4.6,581,44092,0,4.4,4.3,4.2,4.2,4.5,4.4,24,29,19274
1854,2020,37994,4.7,29,4.9,2787,33612,1,4.7,4.7,4.9,4.7,4.8,4.7,24,30,15890
1855,2019,27000,4.6,363,4.8,1047,32225,0,4.8,4.7,4.6,4.5,4.7,4.6,20,24,36856
1856,2018,35499,4.8,419,4.6,19,29406,1,4.8,4.7,4.7,4.6,4.8,4.8,21,27,36934
1857,2018,43487,4.8,66,4.8,797,27713,1,4.8,4.9,4.9,4.5,4.9,4.8,18,24,39387
1858,2020,40337,4.9,51,4.9,2704,27616,1,5.0,4.9,4.9,4.7,4.9,4.9,25,29,35787
1859,2019,71000,5.0,10,4.7,116,14623,1,5.0,5.0,5.0,4.8,5.0,5.0,17,22,27025
1860,2019,33995,4.8,540,4.6,654,20151,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,12902
1861,2020,31998,4.7,166,1.8,12,23114,1,4.8,4.8,4.7,4.6,4.8,4.8,27,35,13775
1862,2019,31899,4.5,178,4.3,472,22030,0,4.7,4.6,4.6,4.4,4.6,4.5,20,26,49456
1863,2020,72993,4.9,22,4.6,1611,20852,1,5.0,5.0,5.0,4.7,4.9,4.9,20,25,17259
1864,2018,24987,4.8,770,4.6,312,21222,0,4.8,4.7,4.8,4.7,4.8,4.9,22,28,45840
1865,2019,29889,4.8,540,4.6,1352,33331,0,4.8,4.8,4.7,4.7,4.8,4.8,28,34,15638
1866,2019,44992,4.7,24,4.7,722,33172,0,4.8,4.6,4.6,4.5,4.6,4.8,15,18,32588
1867,2019,19875,4.7,182,4.7,1337,33169,1,4.7,4.6,4.6,4.6,4.8,4.7,25,30,49388
1868,2021,41497,4.9,37,4.6,459,33134,1,4.9,4.8,4.8,4.8,4.9,4.9,18,27,11036
1869,2019,34944,4.8,165,4.6,718,19607,1,4.9,4.8,4.8,4.6,4.7,4.9,18,25,60350
1870,2019,27799,4.7,182,4.8,580,19425,1,4.7,4.6,4.6,4.6,4.8,4.7,24,29,13801
1871,2021,59312,4.6,8,4.9,642,8753,1,4.9,4.2,4.8,4.1,4.6,4.9,15,19,12674
1872,2013,17995,4.7,117,4.2,99,7606,2,4.7,4.7,4.6,4.5,4.8,4.8,18,24,107019
1873,2021,37999,5.0,8,4.8,105,7724,0,5.0,5.0,5.0,4.9,4.9,4.9,20,28,17850
1874,2019,26699,4.7,255,4.7,387,12020,0,4.8,4.8,4.6,4.6,4.8,4.7,25,32,47899
1875,2019,28479,4.6,568,4.6,787,12205,0,4.8,4.7,4.5,4.5,4.7,4.6,19,27,40833
1876,2019,56998,5.0,10,4.8,1789,1581,1,5.0,5.0,5.0,4.7,5.0,4.9,16,22,37243
1877,2019,32990,4.8,540,4.5,2420,2062,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,38116
1878,2018,30698,4.8,79,4.7,58,2155,2,4.7,4.7,4.8,4.6,4.8,4.8,22,31,47479
1879,2019,36999,4.9,30,4.3,180,3801,1,4.9,4.9,5.0,4.6,4.9,4.9,25,34,31096
1880,2019,37990,4.9,27,4.9,525,4074,1,4.9,5.0,4.9,4.6,5.0,5.0,21,32,37876
1881,2019,31411,4.8,230,4.8,1274,91362,0,4.8,4.8,4.8,4.8,4.9,4.8,25,31,19991
1882,2020,44995,4.8,76,4.4,491,92807,1,4.9,4.8,4.8,4.7,4.8,4.9,20,27,36566
1883,2019,64500,5.0,10,4.4,73,92562,1,5.0,5.0,5.0,4.8,5.0,5.0,17,22,37880
1884,2014,35626,4.7,17,4.6,394,89146,1,4.8,4.6,4.7,4.6,4.7,4.8,13,18,26057
1885,2019,32988,4.7,17,4.9,905,95117,2,4.8,4.6,4.8,4.7,4.8,4.6,23,32,33480
1886,2010,54533,4.8,3,4.7,1660,95129,0,5.0,4.7,5.0,4.3,4.7,5.0,10,17,57957
1887,2020,69888,3.7,10,2.7,9,95304,1,3.9,3.8,4.1,3.3,3.8,4.0,116,106,49013
1888,2018,48955,4.7,21,4.4,1071,94544,1,4.9,4.9,4.8,4.3,4.9,4.5,13,19,34249
1889,2016,23362,4.7,175,4.6,186,86301,1,4.7,4.6,4.7,4.7,4.7,4.8,25,33,55987
1890,2018,45989,4.8,817,3.6,872,85382,0,4.9,4.8,4.8,4.6,4.8,4.7,20,26,16623
1891,2018,60999,4.8,13,4.5,1161,85023,1,4.9,4.8,5.0,4.4,4.9,4.9,102,105,45824
1892,2018,27888,4.8,770,4.3,789,85014,1,4.8,4.7,4.8,4.7,4.8,4.9,23,30,44021
1893,2018,27973,4.8,52,4.8,1105,85284,1,4.8,4.8,4.7,4.6,4.9,4.8,20,28,34934
1894,2021,76992,5.0,3,4.5,593,85297,1,5.0,5.0,5.0,5.0,5.0,5.0,78,77,13071
1895,2019,64500,4.8,11,2.9,17,84057,1,4.6,4.7,4.8,4.5,5.0,4.9,17,26,19053
1896,2019,34189,4.7,87,3.0,2,84115,1,4.9,4.8,4.6,4.5,4.9,4.7,24,31,40286
1897,2018,50598,4.6,117,4.7,1485,80401,0,4.7,4.7,4.9,4.4,4.7,4.6,120,112,42525
1898,2020,25598,4.7,233,4.5,2412,80112,2,4.7,4.7,4.7,4.7,4.8,4.8,30,38,18185
1899,2019,32183,4.7,262,4.8,1478,80234,0,4.8,4.7,4.7,4.7,4.7,4.7,20,27,36593
1900,2019,36974,4.8,40,4.4,708,98004,1,4.8,4.8,4.8,4.5,4.8,4.7,22,33,17500
1901,2018,51665,4.7,63,4.4,708,98004,1,4.9,4.8,4.8,4.5,4.7,4.7,19,25,34905
1902,2017,26985,4.8,367,4.7,196,98033,1,4.8,4.7,4.7,4.7,4.7,4.8,20,27,81839
1903,2018,36519,4.8,395,4.2,942,76177,0,4.9,4.8,4.8,4.6,4.9,4.7,18,25,46065
1904,2012,16975,4.9,18,4.3,104,76248,1,4.9,4.8,4.9,4.8,4.9,4.9,14,18,154683
1905,2018,26985,4.8,770,4.6,837,76180,1,4.8,4.7,4.8,4.7,4.8,4.9,23,30,47348
1906,2021,73700,4.7,12,4.7,933,76051,1,4.9,4.7,4.6,4.3,4.9,4.3,18,23,19036
1907,2017,29496,4.6,32,4.6,60,75006,2,4.7,4.7,4.6,4.3,4.7,4.6,24,31,34020
1908,2019,56996,5.0,5,4.6,60,75006,0,5.0,5.0,5.0,5.0,5.0,5.0,17,25,38864
1909,2018,81750,3.8,10,4.7,620,75006,1,4.0,4.2,3.6,3.2,4.3,3.1,16,21,33544
1910,2020,45988,4.3,151,4.5,1428,75034,1,4.6,4.6,4.3,4.1,4.5,4.1,19,26,13636
1911,2019,34514,4.8,40,4.6,750,75006,1,4.8,4.8,4.8,4.5,4.8,4.7,23,34,32788
1912,2019,71995,4.7,24,4.8,1165,75093,1,4.9,4.8,4.8,4.4,4.8,4.7,19,23,22243
1913,2018,44990,4.8,66,4.3,1341,75093,2,4.8,4.9,4.9,4.7,4.9,4.8,22,29,32313
1914,2020,54988,4.8,23,4.2,89,75209,2,4.9,4.7,4.7,4.7,4.8,4.8,18,25,18118
1915,2021,40100,5.0,36,4.8,721,66062,1,4.9,5.0,4.9,5.0,5.0,5.0,22,32,10553
1916,2020,31488,4.8,133,4.4,30,72601,1,4.9,4.7,4.7,4.6,4.8,4.8,25,32,51546
1917,2020,35499,4.8,32,4.8,1250,55306,1,4.8,4.8,4.7,4.7,4.9,4.9,20,26,25814
1918,2020,30800,4.7,59,4.9,549,52246,1,4.8,4.8,4.6,4.7,4.8,4.8,20,27,36287
1919,2020,43701,4.9,51,4.9,1867,63011,1,5.0,4.9,4.9,4.7,4.9,4.9,24,29,31655
1920,2018,38399,4.9,19,4.9,2629,63123,1,5.0,5.0,4.9,4.7,4.9,4.9,19,27,54907
1921,2019,22139,4.7,182,2.0,1,70001,1,4.7,4.6,4.6,4.6,4.8,4.7,25,30,38168
1922,2019,43299,4.6,23,2.0,1,70001,0,4.7,4.8,4.6,4.3,5.0,4.5,22,29,36965
1923,2019,31023,4.8,540,4.6,1764,60123,1,4.8,4.8,4.7,4.7,4.8,4.8,27,33,39047
1924,2011,16900,4.8,31,4.8,367,60174,2,4.5,4.7,4.7,4.8,4.8,5.0,20,27,86815
1925,2020,46579,4.9,1,4.7,433,60540,1,5.0,4.0,5.0,5.0,5.0,5.0,21,28,11844
1926,2018,30574,4.8,66,4.7,649,60540,0,4.8,4.9,4.9,4.7,4.9,4.8,23,32,41941
1927,2020,44777,4.8,35,4.7,649,60540,1,4.9,4.9,4.7,4.7,4.9,4.7,21,28,16000
1928,2019,39577,4.9,30,4.9,3185,60540,1,4.9,4.9,5.0,4.6,4.9,4.9,25,34,32160
1929,2017,45599,4.9,37,4.7,235,60515,0,5.0,4.9,4.9,4.7,5.0,4.8,19,22,26260
1930,2020,53310,4.7,53,4.5,611,60467,1,4.8,4.8,4.8,4.4,4.7,4.7,20,26,45149
1931,2016,34955,4.9,66,4.7,301,60409,2,4.9,4.8,4.9,4.7,4.9,5.0,22,28,56837
1932,2019,39998,4.2,107,3.5,11,46410,1,4.5,4.5,4.0,3.8,4.7,3.8,22,29,14406
1933,2020,39998,4.8,39,3.9,36,47909,1,4.9,4.7,4.7,4.6,4.8,4.9,19,26,17816
1934,2020,72465,5.0,3,4.4,84,37122,1,5.0,5.0,5.0,5.0,5.0,5.0,17,25,36039
1935,2019,37289,4.6,63,4.5,244,40222,0,4.6,4.7,4.6,4.5,4.7,4.8,19,26,37847
1936,2019,47000,4.8,102,4.8,735,40299,1,4.8,4.8,4.8,4.6,4.9,4.8,19,26,25462
1937,2011,7980,4.5,9,3.9,45,40505,1,4.7,4.2,4.2,4.6,4.7,4.4,16,24,82054
1938,2021,49999,4.8,56,4.9,4376,30041,1,4.8,4.8,4.8,4.6,4.7,4.8,20,27,15494
1939,2019,51794,4.7,55,4.5,748,30096,1,5.0,4.9,4.9,4.4,4.7,4.6,20,26,21845
1940,2020,59288,4.7,53,4.7,846,30096,2,4.8,4.8,4.8,4.4,4.7,4.7,20,26,21810
1941,2020,29841,4.9,34,4.8,1091,30504,0,4.9,4.9,4.8,4.9,4.9,5.0,20,27,47621
1942,2020,28395,4.6,230,4.9,1507,48239,0,4.7,4.6,4.5,4.5,4.7,4.6,26,31,35468
1943,2019,46000,4.9,15,4.7,254,48307,0,5.0,5.0,4.8,4.7,5.0,4.9,18,27,32565
1944,2019,36974,4.8,40,3.6,7,41143,1,4.8,4.8,4.8,4.5,4.8,4.7,22,33,47832
1945,2021,53920,4.9,91,4.7,6018,43125,1,5.0,4.9,4.9,4.8,5.0,4.9,19,24,18831
1946,2019,46642,5.0,10,4.9,1520,44070,1,5.0,5.0,5.0,4.7,5.0,4.9,16,22,73815
1947,2021,45998,4.8,2,4.7,1443,33761,0,5.0,4.5,5.0,4.5,5.0,5.0,20,28,12465
1948,2021,42718,4.8,63,4.7,362,15642,1,4.9,4.7,4.8,4.7,4.7,4.8,20,27,15121
1949,2021,27052,4.7,13,4.8,386,29927,1,4.6,4.6,4.5,4.8,4.5,4.8,28,36,17123
1950,2016,29998,4.7,80,4.7,3485,33614,0,4.8,4.8,4.7,4.6,4.8,4.7,20,28,50072
1951,2018,29740,4.8,66,4.7,3485,33614,0,4.8,4.9,4.9,4.7,4.9,4.8,24,33,38184
1952,2020,26448,4.7,76,4.7,5084,33607,1,4.8,4.7,4.7,4.6,4.8,4.7,22,29,45676
1953,2018,32500,4.8,817,4.8,1047,32225,0,4.9,4.8,4.8,4.6,4.8,4.7,18,23,28186
1954,2020,38000,4.9,32,4.9,2416,32225,1,4.9,4.8,4.8,4.8,4.8,4.9,20,30,28956
1955,2020,51500,4.9,72,4.8,2867,32256,1,4.9,4.9,4.9,4.8,5.0,4.9,14,23,16502
1956,2021,43991,4.8,92,4.7,4533,33805,1,4.9,4.9,4.8,4.6,4.9,4.8,20,25,20250
1957,2018,38663,4.8,146,4.5,138,21740,0,4.9,4.8,4.9,4.5,4.9,4.8,18,25,32733
1958,2020,35999,4.7,36,3.3,7,20166,1,4.7,4.8,4.8,4.5,4.8,4.8,19,26,64095
1959,2018,35430,4.7,181,4.7,1195,22182,1,4.7,4.7,4.7,4.4,4.7,4.6,23,27,38437
1961,2021,39991,5.0,4,4.8,1044,33304,1,5.0,5.0,5.0,5.0,4.8,5.0,24,31,19010
1962,2020,29900,4.8,12,4.5,2748,33130,1,4.8,4.8,4.8,4.8,4.9,4.8,20,31,25639
1963,2020,24247,4.9,169,4.8,1735,19115,1,4.8,4.8,4.9,4.8,4.9,4.9,30,38,15591
1964,2019,30339,5.0,52,4.8,4053,7470,1,5.0,4.9,4.9,5.0,5.0,4.9,20,26,36006
1965,2013,24296,4.5,44,4.7,1023,7040,1,4.7,4.7,4.5,4.2,4.6,4.3,18,26,25501
1966,2019,29495,4.9,96,4.2,548,7512,0,5.0,4.9,4.8,4.8,4.9,4.8,20,28,18263
1967,2019,91159,4.6,14,4.9,1638,10606,0,5.0,4.8,4.4,4.4,4.7,4.3,17,27,23382
1968,2019,41400,4.7,24,4.9,908,6830,1,4.8,4.6,4.6,4.5,4.6,4.8,15,18,35606
1969,2021,40965,4.8,8,4.1,644,11701,1,5.0,4.6,5.0,4.6,5.0,4.9,20,30,18673
1970,2018,26800,4.8,395,4.6,1095,6010,0,4.9,4.8,4.8,4.6,4.9,4.7,18,25,88059
1971,2021,73293,4.0,15,4.7,907,3103,1,4.1,4.2,4.3,3.7,4.2,3.8,131,117,14350
1972,2020,33500,4.8,269,4.6,1434,1760,1,4.9,4.8,4.8,4.8,4.9,4.9,27,32,12223
1973,2019,27289,4.5,163,4.7,847,2482,1,4.6,4.7,4.2,4.3,4.8,4.4,22,31,12308
1974,2014,29975,4.8,176,3.1,7,2081,2,4.9,4.8,4.8,4.6,4.9,4.8,19,28,46175
1975,2019,66788,4.7,55,4.8,610,2842,1,5.0,4.9,4.9,4.4,4.7,4.6,17,22,15488
1976,2021,43988,5.0,4,4.6,573,1,1,5.0,5.0,5.0,5.0,4.8,5.0,24,31,10152
1977,2018,45599,4.9,19,4.7,402,1832,1,4.9,4.9,4.8,4.8,4.9,4.8,22,29,37907
1978,2018,33500,4.7,126,4.6,390,2339,0,4.8,4.7,4.6,4.5,4.8,4.6,21,28,39066
1979,2021,63000,4.9,21,4.3,4495,91401,1,5.0,4.9,5.0,4.9,5.0,5.0,15,24,17808
1980,2019,48992,4.8,7,4.8,2080,90211,0,4.6,4.9,4.9,4.9,4.6,4.9,19,24,16195
1981,2019,35998,4.6,45,2.4,6,90504,0,4.7,4.6,4.6,4.4,4.6,4.7,19,27,47211
1982,2020,38495,4.8,32,4.5,1003,90621,1,4.8,4.8,4.7,4.7,4.9,4.9,20,26,17740
1983,2015,88595,4.8,10,4.6,394,89146,2,4.7,4.8,4.8,4.7,4.9,4.8,12,15,26286
1984,2018,29499,4.8,201,4.5,902,85382,1,4.8,4.7,4.8,4.6,4.9,4.8,19,30,16132
1986,2019,51500,4.7,55,4.7,347,85054,1,5.0,4.9,4.9,4.4,4.7,4.6,20,26,35025
1987,2021,24995,4.8,74,4.6,2395,85284,0,4.8,4.7,4.8,4.7,4.9,4.9,30,38,19700
1988,2020,42294,4.9,52,4.3,1366,85260,1,4.9,4.8,4.9,4.8,4.8,5.0,22,32,14804
1989,2017,28599,4.8,367,4.7,1677,85705,1,4.8,4.7,4.7,4.7,4.7,4.8,20,27,46241
1990,2020,39990,4.7,79,4.4,564,97225,1,4.8,4.7,4.6,4.5,4.8,4.6,21,26,15926
1991,2019,36699,4.8,224,3.0,4,80123,1,4.9,4.9,4.8,4.6,4.9,4.8,18,25,33295
1993,2017,52951,4.8,13,4.3,1482,80122,2,4.9,4.8,4.9,4.7,4.8,4.8,17,23,70000
1994,2014,21949,4.8,176,4.1,870,80112,1,4.9,4.8,4.8,4.6,4.9,4.8,21,29,86859
1995,2019,44499,4.7,24,4.7,1703,80233,1,4.8,4.6,4.6,4.5,4.6,4.8,15,18,35854
1996,2021,60393,4.7,29,4.6,397,80538,1,4.8,4.7,4.8,4.5,4.8,4.6,21,27,10792
1997,2018,38598,4.7,63,4.6,176,99206,1,4.9,4.8,4.8,4.5,4.7,4.7,19,25,57905
1998,2018,57443,4.8,13,4.7,369,98233,1,4.9,4.8,5.0,4.4,4.9,4.9,102,105,58636
1999,2020,49500,4.7,219,4.9,202,98226,1,4.8,4.8,4.5,4.6,4.7,4.6,19,24,17777
2000,2021,52952,4.9,91,4.2,1630,76087,0,5.0,4.9,4.9,4.8,5.0,4.9,19,24,12210
2001,2018,29000,4.8,652,4.8,2493,76116,1,4.8,4.8,4.7,4.7,4.8,4.8,30,38,30160
2002,2018,38998,4.7,21,4.5,70,76132,0,4.9,4.9,4.8,4.3,4.9,4.5,13,19,75329
2003,2020,32586,4.7,166,4.6,1629,76096,1,4.8,4.8,4.7,4.6,4.8,4.8,27,33,49381
2004,2021,39000,4.3,22,4.7,1652,76051,1,4.5,4.4,4.1,4.2,4.6,4.3,22,28,34005
